label,grid,n_tokens,seed,condition,window,source,trial,target_quadrant,cue_quadrant,source_total_share,target_raw_total_quadrant_mass,cue_raw_total_quadrant_mass,target_raw_peak_patch,cue_raw_peak_patch,target_raw_peak_patch_uniform_ratio,cue_raw_peak_patch_uniform_ratio,target_conditional_total_quadrant_mass,cue_conditional_total_quadrant_mass,target_conditional_peak_patch,cue_conditional_peak_patch,target_conditional_peak_patch_uniform_ratio,cue_conditional_peak_patch_uniform_ratio,target_peak_patch_quadrant_share,cue_peak_patch_quadrant_share,target_within_quadrant_peak_ratio,cue_within_quadrant_peak_ratio,target_minus_cue_raw_total_mass,target_minus_other_raw_total_mass,target_minus_cue_raw_peak,target_minus_other_raw_peak,target_minus_cue_peak_share,target_minus_other_peak_share,target_argmax_raw_total,target_argmax_raw_peak
vda4_crossattn1_grid10x10_seed1,10x10,100,1,valid,frame5,memory,58,0,0,0.9259628279833123,0.5578807140700519,0.5578807140700519,0.23123294115066528,0.23123294115066528,46.24658823013306,46.24658823013306,0.6024871595386614,0.6024871595386614,0.24972162398168382,0.24972162398168382,24.972162398168383,24.972162398168383,0.8590864381602908,0.8590864381602908,10.362113948324707,10.362113948324707,0.0,0.4351866760989651,0.0,0.21859010883296529,0.0,0.8121152508803878,1,1
vda4_crossattn1_grid10x10_seed1,10x10,100,1,valid,frame5,memory,59,0,0,0.8560584899969399,0.27807818818837404,0.27807818818837404,0.03624079376459122,0.03624079376459122,7.248158752918243,7.248158752918243,0.3248355006552976,0.3248355006552976,0.04233448320186716,0.04233448320186716,4.233448320186716,4.233448320186716,0.20733680484816575,0.20733680484816575,3.258147825319654,3.258147825319654,0.0,0.08541808758551875,0.0,-0.009942907840013504,0.0,-0.05688426020244569,1,0
vda4_crossattn1_grid10x10_seed1,10x10,100,1,valid,frame5,memory,60,0,0,0.9242035014322028,0.46760511957108974,0.46760511957108974,0.16855132579803467,0.16855132579803467,33.710265159606934,33.710265159606934,0.5059547154349232,0.5059547154349232,0.18237468862305448,0.18237468862305448,18.237468862305448,18.237468862305448,0.7896548149322011,0.7896548149322011,9.011413623563305,9.011413623563305,0.0,0.3154056589507187,0.0,0.15358530978361765,0.0,0.7195397532429348,1,1
vda4_crossattn1_grid10x10_seed1,10x10,100,1,valid,frame5,memory,61,0,0,0.9112992768641561,0.5283565679565072,0.5283565679565072,0.14913880825042725,0.14913880825042725,29.82776165008545,29.82776165008545,0.5797838112794501,0.5797838112794501,0.1636551372712861,0.1636551372712861,16.36551372712861,16.36551372712861,0.791237846137334,0.791237846137334,7.0567310645556285,7.0567310645556285,0.0,0.40070899832062423,0.0,0.13602242401490608,0.0,0.7216504615164454,1,1
vda4_crossattn1_grid10x10_seed1,10x10,100,1,valid,frame5,memory,62,0,0,0.9098607898922637,0.518033669795841,0.518033669795841,0.24171632528305054,0.24171632528305054,48.34326505661011,48.34326505661011,0.5693548678553135,0.5693548678553135,0.26566297610392914,0.26566297610392914,26.566297610392915,26.566297610392915,0.8264417622067375,0.8264417622067375,11.665087588723328,11.665087588723328,0.0,0.38742462976370007,0.0,0.22479564944903055,0.0,0.76858901627565,1,1
vda4_crossattn1_grid10x10_seed1,10x10,100,1,valid,frame5,memory,63,0,0,0.8254736857488751,0.2694615493528545,0.2694615493528545,0.037363868206739426,0.037363868206739426,7.472773641347885,7.472773641347885,0.3264326337772926,0.3264326337772926,0.04526354849560429,0.04526354849560429,4.526354849560429,4.526354849560429,0.2758521971791575,0.2758521971791575,3.466530595596423,3.466530595596423,0.0,0.08412417055418095,0.0,0.004668867836395897,0.0,0.03446959623887663,1,0
vda4_crossattn1_grid10x10_seed1,10x10,100,1,valid,frame5,memory,64,0,0,0.900402479688637,0.5821366272866726,0.5821366272866726,0.3605380356311798,0.3605380356311798,72.10760712623596,72.10760712623596,0.6465293470626358,0.6465293470626358,0.40041875024139806,0.40041875024139806,40.041875024139806,40.041875024139806,0.898499801167126,0.898499801167126,15.483394221028512,15.483394221028512,0.0,0.47604800981935114,0.0,0.3469618195667863,0.0,0.864666401556168,1,1
vda4_crossattn1_grid10x10_seed1,10x10,100,1,valid,frame5,memory,65,0,0,0.8988926757592708,0.4769653454422951,0.4769653454422951,0.07449803501367569,0.07449803501367569,14.899607002735138,14.899607002735138,0.5306143417393129,0.5306143417393129,0.0828775637211074,0.0828775637211074,8.28775637211074,8.28775637211074,0.5854409564316088,0.5854409564316088,3.9047928599819377,3.9047928599819377,0.0,0.33632290200330317,0.0,0.05691366332272689,0.0,0.4472546085754784,1,1
vda4_crossattn1_grid10x10_seed1,10x10,100,1,valid,frame5,memory,66,0,0,0.8829338935902342,0.4164166795089841,0.4164166795089841,0.07659628242254257,0.07659628242254257,15.319256484508514,15.319256484508514,0.47162837731342233,0.47162837731342233,0.08675200145628408,0.08675200145628408,8.675200145628407,8.675200145628407,0.4864745510357178,0.4864745510357178,4.598535925173599,4.598535925173599,0.0,0.26091094148190075,0.0,0.04964445096751054,0.0,0.315299401380957,1,1
vda4_crossattn1_grid10x10_seed1,10x10,100,1,valid,frame5,memory,67,0,0,0.91173080005683,0.542895644903183,0.542895644903183,0.20673009753227234,0.20673009753227234,41.34601950645447,41.34601950645447,0.595456076365242,0.595456076365242,0.2267446679649151,0.2267446679649151,22.67446679649151,22.67446679649151,0.8245600240677072,0.8245600240677072,9.519789828537833,9.519789828537833,0.0,0.41995059318530065,0.0,0.192068248676757,0.0,0.7660800320902763,1,1
vda4_crossattn1_grid10x10_seed1,10x10,100,1,valid,frame5,memory,68,0,0,0.8906794922659174,0.47144899563863873,0.47144899563863873,0.1364949345588684,0.1364949345588684,27.29898691177368,27.29898691177368,0.5293138550201232,0.5293138550201232,0.15324809400474787,0.15324809400474787,15.324809400474788,15.324809400474788,0.649147275870212,0.649147275870212,7.23805415970652,7.23805415970652,0.0,0.3317054967628792,0.0,0.11190389469265938,0.0,0.5321963678269493,1,1
vda4_crossattn1_grid10x10_seed1,10x10,100,1,valid,frame5,memory,69,0,0,0.8423929361160845,0.34351442963816226,0.34351442963816226,0.04357340559363365,0.04357340559363365,8.71468111872673,8.71468111872673,0.4077840814073788,0.4077840814073788,0.05172574902459664,0.05172574902459664,5.1725749024596634,5.1725749024596634,0.3959313399742154,0.3959313399742154,3.1711481261159316,3.1711481261159316,0.0,0.17722159414552152,0.0,0.021413562819361687,0.0,0.19457511996562057,1,1
vda4_crossattn1_grid10x10_seed1,10x10,100,1,valid,frame5,memory,70,0,0,0.951064370572567,0.7583135473541915,0.7583135473541915,0.5617064237594604,0.5617064237594604,112.34128475189209,112.34128475189209,0.7973314644282866,0.7973314644282866,0.590608208171333,0.590608208171333,59.0608208171333,59.0608208171333,0.9659102260191779,0.9659102260191779,18.518277357673917,18.518277357673917,0.0,0.6940632729480664,0.0,0.5550983406913778,0.0,0.9545469680255705,1,1
vda4_crossattn1_grid10x10_seed1,10x10,100,1,valid,frame5,memory,71,0,0,0.965086309297476,0.8196680921828374,0.8196680921828374,0.686532199382782,0.686532199382782,137.3064398765564,137.3064398765564,0.8493210237118646,0.8493210237118646,0.711368706372527,0.711368706372527,71.1368706372527,71.1368706372527,0.9777525523758372,0.9777525523758372,20.93933526052281,20.93933526052281,0.0,0.7711953531446246,0.0,0.6813251596565048,0.0,0.9703367365011163,1,1
vda4_crossattn1_grid10x10_seed1,10x10,100,1,valid,frame5,memory,72,0,0,0.9022323969984427,0.49949845066294074,0.49949845066294074,0.2084440439939499,0.2084440439939499,41.68880879878998,41.68880879878998,0.5536250441955731,0.5536250441955731,0.23103143346149393,0.23103143346149393,23.103143346149395,23.103143346149395,0.7910308464727935,0.7910308464727935,10.432667194327644,10.432667194327644,0.0,0.3652538018844401,0.0,0.1900889336441954,0.0,0.7213744619637247,1,1
vda4_crossattn1_grid10x10_seed1,10x10,100,1,valid,frame5,memory,73,0,0,0.8457260651048273,0.2968502645380795,0.2968502645380795,0.03553967922925949,0.03553967922925949,7.107935845851898,7.107935845851898,0.3510004915140993,0.3510004915140993,0.0420226840529674,0.0420226840529674,4.20226840529674,4.20226840529674,0.2357076840869067,0.2357076840869067,2.993064473478052,2.993064473478052,0.0,0.11389166434916356,0.0,-0.0028733008851607664,0.0,-0.01905642121745768,1,0
vda4_crossattn1_grid10x10_seed1,10x10,100,1,valid,frame5,memory,74,0,0,0.8815932819852605,0.5264506642706692,0.5264506642706692,0.27331632375717163,0.27331632375717163,54.663264751434326,54.663264751434326,0.5971582077907338,0.5971582077907338,0.3100254157355764,0.3100254157355764,31.00254157355764,31.00254157355764,0.807480765679452,0.807480765679452,12.979199301411121,12.979199301411121,0.0,0.40806979169913876,0.0,0.25159500166773796,0.0,0.7433076875726027,1,1
