label,feedback,grid,n_tokens,seed,condition,window,trial,target_quadrant,cue_quadrant,target_total_quadrant_mass,cue_total_quadrant_mass,target_mean_patch_mass,cue_mean_patch_mass,target_peak_patch_raw,cue_peak_patch_raw,target_peak_patch_uniform_ratio,cue_peak_patch_uniform_ratio,target_peak_patch_quadrant_share,cue_peak_patch_quadrant_share,target_within_quadrant_peak_ratio,cue_within_quadrant_peak_ratio,target_minus_cue_total_mass,target_minus_other_total_mass,target_minus_cue_peak_share,target_minus_other_peak_share,target_argmax_total,target_argmax_peak
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,36,0,0,0.8069029599428177,0.8069029599428177,0.03227611839771271,0.03227611839771271,0.35014769434928894,0.35014769434928894,35.014769434928894,35.014769434928894,0.9733354072566376,0.9733354072566376,10.848506937380137,10.848506937380137,0.0,0.7425372832998013,0.0,0.9644472096755168,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,37,0,0,0.7081510748248547,0.7081510748248547,0.02832604299299419,0.02832604299299419,0.40933963656425476,0.40933963656425476,40.933963656425476,40.933963656425476,0.9570723568680476,0.9570723568680476,14.450999621284756,14.450999621284756,0.0,0.610868101241067,0.0,0.9427631424907301,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,38,0,0,0.8152501722797751,0.8152501722797751,0.03261000689119101,0.03261000689119101,0.6717588305473328,0.6717588305473328,67.17588305473328,67.17588305473328,0.9848767739872453,0.9848767739872453,20.59977579240549,20.59977579240549,0.0,0.7536668930357943,0.0,0.9798356986496604,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,39,0,0,0.442936051171273,0.442936051171273,0.01771744204685092,0.01771744204685092,0.10440786182880402,0.10440786182880402,10.440786182880402,10.440786182880402,0.5151684990547899,0.5151684990547899,5.892942195194671,5.892942195194671,0.0,0.257248068228364,0.0,0.3535579987397198,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,40,0,0,0.8099052800098434,0.8099052800098434,0.03239621120039374,0.03239621120039374,0.6577083468437195,0.6577083468437195,65.77083468437195,65.77083468437195,0.9798436695424095,0.9798436695424095,20.302014416911994,20.302014416911994,0.0,0.7465403744524034,0.0,0.9731248927232127,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,41,0,0,0.7252648321446031,0.7252648321446031,0.029010593285784127,0.029010593285784127,0.324541300535202,0.324541300535202,32.4541300535202,32.4541300535202,0.9549486519416994,0.9549486519416994,11.186992880088216,11.186992880088216,0.0,0.6336864437131832,0.0,0.9399315359222659,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,42,0,0,0.8520815974334255,0.8520815974334255,0.03408326389733702,0.03408326389733702,0.381377637386322,0.381377637386322,38.1377637386322,38.1377637386322,0.9815386301613035,0.9815386301613035,11.189586728990461,11.189586728990461,0.0,0.8027754659027172,0.0,0.9753848402150713,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,43,0,0,0.6869570673443377,0.6869570673443377,0.027478282693773507,0.027478282693773507,0.24028746783733368,0.24028746783733368,24.028746783733368,24.028746783733368,0.8790499543101808,0.8790499543101808,8.744631915872313,8.744631915872313,0.0,0.582609425803336,0.0,0.8387332724135744,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,44,0,0,0.7325886748731136,0.7325886748731136,0.029303546994924545,0.029303546994924545,0.2887057662010193,0.2887057662010193,28.87057662010193,28.87057662010193,0.9453265602233687,0.9453265602233687,9.852246427745554,9.852246427745554,0.0,0.6434515670795614,0.0,0.9271020802978249,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,45,0,0,0.842160118627362,0.842160118627362,0.033686404745094475,0.033686404745094475,0.5225677490234375,0.5225677490234375,52.25677490234375,52.25677490234375,0.9848979635486129,0.9848979635486129,15.512719537086708,15.512719537086708,0.0,0.7895468323258683,0.0,0.9798639513981505,1,1
