feedback,seed,condition,window,from_n_tokens,to_n_tokens,contrast,metric,n_paired_trials,mean_difference,ci95_low,ci95_high,interval_unit,interval_method
affine_ew,0,invalid,frames5_6_mean,16,100,100-16,cue_peak_patch_uniform_ratio,128,2.19710265867252,1.6561931949388964,2.7714865144224854,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,16,100,100-16,target_peak_patch_quadrant_share,128,0.01655173309171188,-0.01347589094954642,0.04621020487821061,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,16,100,100-16,cue_peak_patch_quadrant_share,128,-0.03673801348954689,-0.059459954609097934,-0.013268286988473281,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,16,100,100-16,target_within_quadrant_peak_ratio,128,10.006235891864982,9.442866875894731,10.577963110714917,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,16,100,100-16,cue_within_quadrant_peak_ratio,128,2.3330829024765003,1.8309238311025073,2.8761815820173324,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,16,100,100-16,target_minus_cue_total_mass,128,-0.2140448892690756,-0.25091107975493687,-0.17896899659815804,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,16,100,100-16,target_minus_other_total_mass,128,-0.24355455379096236,-0.2721855154080823,-0.21508293144181515,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,16,100,100-16,target_minus_cue_peak_share,128,0.05328974658125877,0.003157066053753667,0.10371499631299577,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,16,100,100-16,target_minus_other_peak_share,128,0.022068977455615844,-0.017548383606288794,0.0609998691949712,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,16,100,100-16,target_argmax_total,128,0.0,0.0,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,16,100,100-16,target_argmax_peak,128,0.0234375,0.0,0.0546875,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,100,100-4,target_total_quadrant_mass,128,-0.1794562642744495,-0.1989259850967045,-0.1594293889123506,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,100,100-4,cue_total_quadrant_mass,128,0.1228675818102829,0.11078183893195899,0.13524474757795985,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,100,100-4,target_mean_patch_mass,128,-0.7009009722817792,-0.7129154664511362,-0.6886333882761722,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,100,100-4,cue_mean_patch_mass,128,-0.07159822099590657,-0.08049635373220622,-0.06330244764294982,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,100,100-4,target_peak_patch_raw,128,-0.42265428889731993,-0.4446745333848412,-0.39974024085959176,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,100,100-4,cue_peak_patch_raw,128,-0.042975218617357314,-0.053852153241246016,-0.03260658517087905,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,100,100-4,target_peak_patch_uniform_ratio,128,27.10684328134812,25.311514250346228,28.944093513789266,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,100,100-4,cue_peak_patch_uniform_ratio,128,3.353770565096056,2.821504253141211,3.9080824602763635,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,100,100-4,target_peak_patch_quadrant_share,128,0.04061833158257567,0.014557120802821765,0.06757647227315731,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,100,100-4,cue_peak_patch_quadrant_share,128,0.04993720224277402,0.03128219674232047,0.06897130638775577,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,100,100-4,target_within_quadrant_peak_ratio,128,11.493392357138442,10.926524898357144,12.041578594171272,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,100,100-4,cue_within_quadrant_peak_ratio,128,3.402992018714242,2.880036528474954,3.952721829619917,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,100,100-4,target_minus_cue_total_mass,128,-0.3023238460847324,-0.33128826896794694,-0.2733075464394887,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,100,100-4,target_minus_other_total_mass,128,-0.23927501914469457,-0.2649241934882824,-0.2132833271115511,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,100,100-4,target_minus_cue_peak_share,128,-0.009318870660198358,-0.05189690593511994,0.03354296779414363,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,100,100-4,target_minus_other_peak_share,128,0.05415777544343421,0.0183776337061729,0.0900991349329783,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,100,100-4,target_argmax_total,128,0.0,0.0,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,100,100-4,target_argmax_peak,128,0.0,0.0,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,16,16-4,target_total_quadrant_mass,128,0.15034798511442204,0.1347494222543446,0.16518636695059286,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,16,16-4,cue_total_quadrant_mass,128,0.15034798511442204,0.13510641610500898,0.16522432257816036,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,16,16-4,target_mean_patch_mass,128,-0.5456512871264749,-0.5579827744703266,-0.534146588516603,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,16,16-4,cue_mean_patch_mass,128,-0.5456512871264749,-0.5577642800957051,-0.5341530737188463,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,16,16-4,target_peak_patch_raw,128,-0.18324221356306225,-0.2117599384248024,-0.15414166348637082,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,16,16-4,cue_peak_patch_raw,128,-0.18324221356306225,-0.21143504177744035,-0.15420494641875848,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,16,16-4,target_peak_patch_uniform_ratio,128,6.399937117472291,5.968466119561344,6.825146550871431,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,16,16-4,cue_peak_patch_uniform_ratio,128,6.399937117472291,5.984924155380577,6.826269126310945,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,16,16-4,target_peak_patch_quadrant_share,128,0.16627950060803112,0.14971385055465022,0.18153974521907473,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,16,16-4,cue_peak_patch_quadrant_share,128,0.16627950060803112,0.14998394893708067,0.18136375709307553,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,16,16-4,target_within_quadrant_peak_ratio,128,1.5468404847734978,1.4450846327437563,1.6516797750944487,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,16,16-4,cue_within_quadrant_peak_ratio,128,1.5468404847734978,1.4467962291522192,1.6493665867581084,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,16,16-4,target_minus_cue_total_mass,128,0.0,0.0,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,16,16-4,target_minus_other_total_mass,128,0.20046398030888213,0.17902317228677683,0.22004733090671683,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,16,16-4,target_minus_cue_peak_share,128,0.0,0.0,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,16,16-4,target_minus_other_peak_share,128,0.22170600081070815,0.19999658272334833,0.24188856723467925,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,16,16-4,target_argmax_total,128,0.0,0.0,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,16,16-4,target_argmax_peak,128,0.0,0.0,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,16,100,100-16,target_total_quadrant_mass,128,-0.20388966159680422,-0.21741763127029118,-0.19076822753532952,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,16,100,100-16,cue_total_quadrant_mass,128,-0.20388966159680422,-0.21741958275008527,-0.19100804486557763,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,16,100,100-16,target_mean_patch_mass,128,-0.20303538269132332,-0.20511703900235395,-0.2006331247328594,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,16,100,100-16,cue_mean_patch_mass,128,-0.20303538269132332,-0.20512914877869118,-0.20062640475425178,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,16,100,100-16,target_peak_patch_raw,128,-0.2204562901169993,-0.24733644614170772,-0.1936232020991156,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,16,100,100-16,cue_peak_patch_raw,128,-0.2204562901169993,-0.24749113229190697,-0.1931373539773631,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,16,100,100-16,target_peak_patch_uniform_ratio,128,27.88471279037185,25.399332868185592,30.387635692278852,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,16,100,100-16,cue_peak_patch_uniform_ratio,128,27.88471279037185,25.443943338742248,30.374794523551827,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,16,100,100-16,target_peak_patch_quadrant_share,128,-0.00931683869769054,-0.020041010083672373,0.0008307190610660313,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,16,100,100-16,cue_peak_patch_quadrant_share,128,-0.00931683869769054,-0.02032373233139673,0.0010494076589300217,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,16,100,100-16,target_within_quadrant_peak_ratio,128,9.964486031658039,9.282934447051145,10.658058902318423,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,16,100,100-16,cue_within_quadrant_peak_ratio,128,9.964486031658039,9.253775391192582,10.652629518849238,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,16,100,100-16,target_minus_cue_total_mass,128,0.0,0.0,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,16,100,100-16,target_minus_other_total_mass,128,-0.2718528821792082,-0.28963916698160314,-0.25424863874995457,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,16,100,100-16,target_minus_cue_peak_share,128,0.0,0.0,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,16,100,100-16,target_minus_other_peak_share,128,-0.012422451596920722,-0.02709506484656585,0.0015151939302419397,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,16,100,100-16,target_argmax_total,128,0.0,0.0,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,16,100,100-16,target_argmax_peak,128,0.0,0.0,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,100,100-4,target_total_quadrant_mass,128,-0.05354167648238217,-0.07642870082495393,-0.031655616199634556,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,100,100-4,cue_total_quadrant_mass,128,-0.05354167648238217,-0.07570796433132046,-0.031993075052400864,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,100,100-4,target_mean_patch_mass,128,-0.7486866698177983,-0.7608328709554903,-0.7372451199197623,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,100,100-4,cue_mean_patch_mass,128,-0.7486866698177983,-0.7607705880180338,-0.7373379632986411,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,100,100-4,target_peak_patch_raw,128,-0.40369850368006155,-0.43465151544223773,-0.3732581876742188,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,100,100-4,cue_peak_patch_raw,128,-0.40369850368006155,-0.4355238814212498,-0.3729331180991721,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,100,100-4,target_peak_patch_uniform_ratio,128,34.28464990784414,31.634984816308133,36.95097942317952,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,100,100-4,cue_peak_patch_uniform_ratio,128,34.28464990784414,31.633918777125654,36.945566897612295,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,100,100-4,target_peak_patch_quadrant_share,128,0.15696266191034058,0.13860138660155782,0.1742873379636423,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,100,100-4,cue_peak_patch_quadrant_share,128,0.15696266191034058,0.13843321097634678,0.17386093819081405,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,100,100-4,target_within_quadrant_peak_ratio,128,11.511326516431538,10.782916207200257,12.240129331786093,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,100,100-4,cue_within_quadrant_peak_ratio,128,11.511326516431538,10.779738459319411,12.253750290515617,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,100,100-4,target_minus_cue_total_mass,128,0.0,0.0,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,100,100-4,target_minus_other_total_mass,128,-0.07138890187032604,-0.10169416787787214,-0.04245104358431035,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,100,100-4,target_minus_cue_peak_share,128,0.0,0.0,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,100,100-4,target_minus_other_peak_share,128,0.20928354921378742,0.1850691706786264,0.2317755662352648,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,100,100-4,target_argmax_total,128,0.0,0.0,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame5,4,100,100-4,target_argmax_peak,128,0.0,0.0,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,16,16-4,target_total_quadrant_mass,128,0.186493536312355,0.16083355970456523,0.21328565921908194,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,16,16-4,cue_total_quadrant_mass,128,0.186493536312355,0.1604200849853555,0.21264476382408473,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,16,16-4,target_mean_patch_mass,128,-0.47504347927304025,-0.4915508655121613,-0.4566892604533905,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,16,16-4,cue_mean_patch_mass,128,-0.47504347927304025,-0.49174129325564025,-0.4569967219441139,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,16,16-4,target_peak_patch_raw,128,-0.07123338535893708,-0.10733694915834349,-0.03417083868698685,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,16,16-4,cue_peak_patch_raw,128,-0.07123338535893708,-0.10774793317832518,-0.034344658712507234,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,16,16-4,target_peak_patch_uniform_ratio,128,7.206935647875071,6.689520930778235,7.723537793173454,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,16,16-4,cue_peak_patch_uniform_ratio,128,7.206935647875071,6.684020506893285,7.7113337524700905,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,16,16-4,target_peak_patch_quadrant_share,128,0.20660917486369149,0.1804344753402643,0.23252575029331313,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,16,16-4,cue_peak_patch_quadrant_share,128,0.20660917486369149,0.180759861290557,0.23235307600097796,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,16,16-4,target_within_quadrant_peak_ratio,128,1.8011698049102964,1.6873697250905733,1.9166108420948313,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,16,16-4,cue_within_quadrant_peak_ratio,128,1.8011698049102964,1.6853237490234636,1.9138555619246154,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,16,16-4,target_minus_cue_total_mass,128,0.0,0.0,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,16,16-4,target_minus_other_total_mass,128,0.2486580487933831,0.2139272040981969,0.28303875380740157,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,16,16-4,target_minus_cue_peak_share,128,0.0,0.0,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,16,16-4,target_minus_other_peak_share,128,0.27547889981825535,0.24067579138449416,0.3097318502272459,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,16,16-4,target_argmax_total,128,0.0,-0.0234375,0.0234375,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,16,16-4,target_argmax_peak,128,0.0078125,0.0,0.0234375,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,16,100,100-16,target_total_quadrant_mass,128,-0.3003381583400824,-0.33258731447379547,-0.2672115804249984,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,16,100,100-16,cue_total_quadrant_mass,128,-0.3003381583400824,-0.3325715461760751,-0.26717837291455454,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,16,100,100-16,target_mean_patch_mass,128,-0.19724389069751397,-0.2017540000874343,-0.19240487098356251,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,16,100,100-16,cue_mean_patch_mass,128,-0.19724389069751397,-0.2017334706820876,-0.19240843764180798,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,16,100,100-16,target_peak_patch_raw,128,-0.36353396443882957,-0.4053903556567093,-0.32118148812878644,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,16,100,100-16,cue_peak_patch_raw,128,-0.36353396443882957,-0.40574529035875456,-0.32169702725659594,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,16,100,100-16,target_peak_patch_uniform_ratio,128,16.089687881292775,13.566949480999028,18.718977710296166,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,16,100,100-16,cue_peak_patch_uniform_ratio,128,16.089687881292775,13.525935788839707,18.742693204880926,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,16,100,100-16,target_peak_patch_quadrant_share,128,-0.11865397360059449,-0.15392745589612075,-0.0847529950172171,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,16,100,100-16,cue_peak_patch_quadrant_share,128,-0.11865397360059449,-0.15300753106894588,-0.08449906924817778,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,16,100,100-16,target_within_quadrant_peak_ratio,128,7.750805106418371,7.077184983362402,8.425754567343436,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,16,100,100-16,cue_within_quadrant_peak_ratio,128,7.750805106418371,7.0621989521512205,8.437916435056689,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,16,100,100-16,target_minus_cue_total_mass,128,0.0,0.0,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,16,100,100-16,target_minus_other_total_mass,128,-0.4004508771332951,-0.4433363597483636,-0.357080285579378,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,16,100,100-16,target_minus_cue_peak_share,128,0.0,0.0,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,16,100,100-16,target_minus_other_peak_share,128,-0.15820529813412598,-0.20426810623210523,-0.11155619730689487,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,16,100,100-16,target_argmax_total,128,0.0078125,0.0,0.0234375,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,16,100,100-16,target_argmax_peak,128,0.0,0.0,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,100,100-4,target_total_quadrant_mass,128,-0.11384462202772738,-0.1413814409647216,-0.085463197772566,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,100,100-4,cue_total_quadrant_mass,128,-0.11384462202772738,-0.14261650576321472,-0.08580016498678447,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,100,100-4,target_mean_patch_mass,128,-0.6722873699705543,-0.6876221390205515,-0.6551806915121773,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,100,100-4,cue_mean_patch_mass,128,-0.6722873699705543,-0.6877817347669831,-0.6554419568541107,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,100,100-4,target_peak_patch_raw,128,-0.43476734979776666,-0.4615003042519675,-0.40693676288283315,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,100,100-4,cue_peak_patch_raw,128,-0.43476734979776666,-0.46116230295738203,-0.40751202199462566,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,100,100-4,target_peak_patch_uniform_ratio,128,23.296623529167846,20.841362808292615,25.847506817994873,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,100,100-4,cue_peak_patch_uniform_ratio,128,23.296623529167846,20.859126826835563,25.818932602604036,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,100,100-4,target_peak_patch_quadrant_share,128,0.087955201263097,0.05812054871688362,0.11722644226648606,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,100,100-4,cue_peak_patch_quadrant_share,128,0.087955201263097,0.05752812856210675,0.11684778780368558,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,100,100-4,target_within_quadrant_peak_ratio,128,9.551974911328669,8.890627696497633,10.235019729536905,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,100,100-4,cue_within_quadrant_peak_ratio,128,9.551974911328669,8.896843872414673,10.206246284666525,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,100,100-4,target_minus_cue_total_mass,128,0.0,0.0,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,100,100-4,target_minus_other_total_mass,128,-0.151792828339912,-0.18902245468199227,-0.1135300225313773,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,100,100-4,target_minus_cue_peak_share,128,0.0,0.0,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,100,100-4,target_minus_other_peak_share,128,0.11727360168412934,0.077412262637541,0.15612531219708098,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,100,100-4,target_argmax_total,128,0.0078125,0.0,0.0234375,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frame6,4,100,100-4,target_argmax_peak,128,0.0078125,0.0,0.0234375,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frames5_6_mean,4,16,16-4,target_total_quadrant_mass,128,0.16842076071338852,0.15224717053685594,0.18492179410260973,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frames5_6_mean,4,16,16-4,cue_total_quadrant_mass,128,0.16842076071338852,0.15195744810075668,0.18495812434489947,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frames5_6_mean,4,16,16-4,target_mean_patch_mass,128,-0.5103473831997576,-0.5210400580484276,-0.4990934346469203,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frames5_6_mean,4,16,16-4,cue_mean_patch_mass,128,-0.5103473831997576,-0.5212851110818975,-0.4992956308191566,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frames5_6_mean,4,16,16-4,target_peak_patch_raw,128,-0.12723779946099967,-0.1525194972695317,-0.1012490761524532,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frames5_6_mean,4,16,16-4,cue_peak_patch_raw,128,-0.12723779946099967,-0.15306802802660968,-0.10177611366816565,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frames5_6_mean,4,16,16-4,target_peak_patch_uniform_ratio,128,6.803436382673681,6.4322998447227295,7.169286276656202,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frames5_6_mean,4,16,16-4,cue_peak_patch_uniform_ratio,128,6.803436382673681,6.425619085843209,7.179449547838885,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frames5_6_mean,4,16,16-4,target_peak_patch_quadrant_share,128,0.1864443377358613,0.17011508894991112,0.20302369245663954,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frames5_6_mean,4,16,16-4,cue_peak_patch_quadrant_share,128,0.1864443377358613,0.1696872461489808,0.20259255361343914,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,valid,frames5_6_mean,4,16,16-4,target_within_quadrant_peak_ratio,128,1.6740051448418969,1.5847268616016297,1.7611812378574452,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
