label,feedback,grid,n_tokens,seed,condition,window,metric,n_trials,mean,ci95_low,ci95_high,interval_unit,interval_method
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,cue_peak_patch_raw,128,0.07469207722351712,0.06299736563460101,0.0871270745610218,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,target_peak_patch_uniform_ratio,128,2.752676773816347,2.671659623202868,2.8281238690717148,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,cue_peak_patch_uniform_ratio,128,0.29876830889406847,0.2521538377268371,0.3491335316684853,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,target_peak_patch_quadrant_share,128,0.6881691924247961,0.6675959508693866,0.7069881442002748,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,cue_peak_patch_quadrant_share,128,0.07469207704763875,0.06289631077882117,0.08708045205290584,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,target_within_quadrant_peak_ratio,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,cue_within_quadrant_peak_ratio,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,target_minus_cue_total_mass,128,0.6134771162305697,0.5838622087940621,0.6406834160770813,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,target_minus_other_total_mass,128,0.5842255907567353,0.5568327290988236,0.6095418534785192,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,target_minus_cue_peak_share,128,0.6134771153771573,0.5841948563611548,0.6403001965634909,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,target_minus_other_peak_share,128,0.5842255898997282,0.5569933407739379,0.6092120032476774,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,target_argmax_total,128,0.96875,0.9375,0.9921875,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,target_argmax_peak,128,0.96875,0.9375,0.9921875,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frames5_6_mean,target_total_quadrant_mass,128,0.7226278351154178,0.7101382095192094,0.7345582301990362,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frames5_6_mean,cue_total_quadrant_mass,128,0.07970096277949779,0.07114686741797413,0.08845098768726985,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frames5_6_mean,target_mean_patch_mass,128,0.7226278351154178,0.7100883887207601,0.7345083248917945,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frames5_6_mean,cue_mean_patch_mass,128,0.07970096277949779,0.07142562839094353,0.08864950777833655,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frames5_6_mean,target_peak_patch_raw,128,0.7226278351154178,0.7103303759358823,0.7345931824354921,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frames5_6_mean,cue_peak_patch_raw,128,0.07970096277949779,0.0713408036380315,0.08866891144784858,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frames5_6_mean,target_peak_patch_uniform_ratio,128,2.8905113404616714,2.841436102357693,2.9379524358315394,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frames5_6_mean,cue_peak_patch_uniform_ratio,128,0.31880385111799114,0.2849829662056436,0.3542887583126685,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frames5_6_mean,target_peak_patch_quadrant_share,128,0.7226278338196452,0.7104690152081362,0.7345623773048774,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frames5_6_mean,cue_peak_patch_quadrant_share,128,0.07970096275529448,0.0714105077589074,0.08866387779402934,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frames5_6_mean,target_within_quadrant_peak_ratio,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frames5_6_mean,cue_within_quadrant_peak_ratio,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frames5_6_mean,target_minus_cue_total_mass,128,0.64292687233592,0.6248356862692617,0.6601826840437071,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frames5_6_mean,target_minus_other_total_mass,128,0.6301704463094211,0.6136896897116837,0.6463228331470342,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frames5_6_mean,target_minus_cue_peak_share,128,0.6429268710643508,0.6239964157375247,0.6605349307263818,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frames5_6_mean,target_minus_other_peak_share,128,0.6301704450928604,0.6136630337891514,0.646297928272722,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frames5_6_mean,target_argmax_total,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frames5_6_mean,target_argmax_peak,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame5,target_total_quadrant_mass,128,0.7776510445401073,0.7664354908047244,0.7898603022447788,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame5,cue_total_quadrant_mass,128,0.7776510445401073,0.766313670272939,0.7897098038694821,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame5,target_mean_patch_mass,128,0.7776510445401073,0.7663647157372907,0.7899562767939642,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame5,cue_mean_patch_mass,128,0.7776510445401073,0.7663618924096227,0.7897695490508341,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame5,target_peak_patch_raw,128,0.7776510445401073,0.7663553963764571,0.7898527076351456,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame5,cue_peak_patch_raw,128,0.7776510445401073,0.7663654648815281,0.7900672800955363,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame5,target_peak_patch_uniform_ratio,128,3.110604178160429,3.0650685448665174,3.15927100465633,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame5,cue_peak_patch_uniform_ratio,128,3.110604178160429,3.064682273287326,3.1585033728741108,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame5,target_peak_patch_quadrant_share,128,0.7776510471282125,0.7663465904207789,0.789930301498159,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame5,cue_peak_patch_quadrant_share,128,0.7776510471282125,0.766352554004918,0.7899500574675254,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame5,target_within_quadrant_peak_ratio,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame5,cue_within_quadrant_peak_ratio,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame5,target_minus_cue_total_mass,128,0.0,0.0,0.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame5,target_minus_other_total_mass,128,0.7035347269541793,0.6884229150441191,0.7193836171348114,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame5,target_minus_cue_peak_share,128,0.0,0.0,0.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame5,target_minus_other_peak_share,128,0.7035347295042833,0.688283013233278,0.7195533846630926,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame5,target_argmax_total,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame5,target_argmax_peak,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame6,target_total_quadrant_mass,128,0.6955558178015053,0.678686246991856,0.7115421265771147,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame6,cue_total_quadrant_mass,128,0.6955558178015053,0.6782914217445069,0.7112058308382985,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame6,target_mean_patch_mass,128,0.6955558178015053,0.6781761109828949,0.710977470932994,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame6,cue_mean_patch_mass,128,0.6955558178015053,0.6784489369136282,0.7112613945617341,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame6,target_peak_patch_raw,128,0.6955558178015053,0.678728522057645,0.7113687222881708,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame6,cue_peak_patch_raw,128,0.6955558178015053,0.6784694694157224,0.7111925120058004,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame6,target_peak_patch_uniform_ratio,128,2.7822232712060213,2.714080752595328,2.84499032786116,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame6,cue_peak_patch_uniform_ratio,128,2.7822232712060213,2.7136219291947783,2.8451624215114864,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame6,target_peak_patch_quadrant_share,128,0.6955558153238974,0.6785898793023367,0.7115625342141605,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame6,cue_peak_patch_quadrant_share,128,0.6955558153238974,0.6786486772326688,0.7110640684779046,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame6,target_within_quadrant_peak_ratio,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame6,cue_within_quadrant_peak_ratio,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame6,target_minus_cue_total_mass,128,0.0,0.0,0.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame6,target_minus_other_total_mass,128,0.5940744225423866,0.5707216371676016,0.6149593321819906,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame6,target_minus_cue_peak_share,128,0.0,0.0,0.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame6,target_minus_other_peak_share,128,0.5940744204318632,0.5713503904557014,0.6153448080943075,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame6,target_argmax_total,128,0.9921875,0.9765625,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frame6,target_argmax_peak,128,0.9921875,0.9765625,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frames5_6_mean,target_total_quadrant_mass,128,0.7366034311708063,0.7264809564629104,0.746354043050087,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frames5_6_mean,cue_total_quadrant_mass,128,0.7366034311708063,0.726277018658584,0.7468301246903138,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frames5_6_mean,target_mean_patch_mass,128,0.7366034311708063,0.7263450409576763,0.7465953320090193,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frames5_6_mean,cue_mean_patch_mass,128,0.7366034311708063,0.7264172534196405,0.7468150630913442,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frames5_6_mean,target_peak_patch_raw,128,0.7366034311708063,0.7258744493301492,0.7468543681665324,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frames5_6_mean,cue_peak_patch_raw,128,0.7366034311708063,0.7262848775193561,0.7468463211931521,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frames5_6_mean,target_peak_patch_uniform_ratio,128,2.946413724683225,2.904858428682201,2.986757271818351,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frames5_6_mean,cue_peak_patch_uniform_ratio,128,2.946413724683225,2.903372834133916,2.987197624926921,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frames5_6_mean,target_peak_patch_quadrant_share,128,0.736603431226055,0.726348154196739,0.7465935665496272,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frames5_6_mean,cue_peak_patch_quadrant_share,128,0.736603431226055,0.726207092115132,0.7470893986251661,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frames5_6_mean,target_within_quadrant_peak_ratio,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frames5_6_mean,cue_within_quadrant_peak_ratio,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frames5_6_mean,target_minus_cue_total_mass,128,0.0,0.0,0.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frames5_6_mean,target_minus_other_total_mass,128,0.6488045747482829,0.6347733054311031,0.662192828949397,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frames5_6_mean,target_minus_cue_peak_share,128,0.0,0.0,0.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frames5_6_mean,target_minus_other_peak_share,128,0.6488045749680733,0.635154311186166,0.6621106739024021,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frames5_6_mean,target_argmax_total,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,valid,frames5_6_mean,target_argmax_peak,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame5,target_total_quadrant_mass,128,0.7574590482972781,0.7284886632848838,0.78435241432594,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame5,cue_total_quadrant_mass,128,0.15384788197616217,0.1351091323937908,0.17361142588762277,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame5,target_mean_patch_mass,128,0.18936476207431951,0.18200519888495706,0.19614988420574378,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame5,cue_mean_patch_mass,128,0.03846197049404054,0.033892641897884344,0.04359935960635255,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame5,target_peak_patch_raw,128,0.45766664191614836,0.42551133383094564,0.49080585073679683,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame5,cue_peak_patch_raw,128,0.07429153522934939,0.06480734297065283,0.08459984443920802,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame5,target_peak_patch_uniform_ratio,128,7.322666270658374,6.795397255104035,7.857330317189917,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame5,cue_peak_patch_uniform_ratio,128,1.1886645636695903,1.0355506864958444,1.3566228368094015,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame5,target_peak_patch_quadrant_share,128,0.7781390100559482,0.745602011070115,0.8084776163303747,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame5,cue_peak_patch_quadrant_share,128,0.1465975463869789,0.12616756803329554,0.16890260725862133,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame5,target_within_quadrant_peak_ratio,128,2.3495601178217154,2.23515085311196,2.463200433403813,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame5,cue_within_quadrant_peak_ratio,128,1.9048681804990275,1.8176042589012742,1.9967314162420413,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame5,target_minus_cue_total_mass,128,0.6036111663211159,0.553915125716037,0.6490599604065892,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame5,target_minus_other_total_mass,128,0.6766120639517037,0.6384666892117877,0.7128800471978176,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame5,target_minus_cue_peak_share,128,0.6315414636689693,0.57672623503191,0.6825190703038675,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame5,target_minus_other_peak_share,128,0.7041853467412642,0.6603490350569097,0.744705068188211,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame5,target_argmax_total,128,0.9453125,0.90625,0.984375,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame5,target_argmax_peak,128,0.9296875,0.8828125,0.96875,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame6,target_total_quadrant_mass,128,0.6942159232985432,0.6650303667379603,0.7221457368494839,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame6,cue_total_quadrant_mass,128,0.18853125857913255,0.1697965928876556,0.20782894662240778,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame6,target_mean_patch_mass,128,0.1735539808246358,0.1665569085173786,0.1806468644100562,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame6,cue_mean_patch_mass,128,0.04713281464478314,0.04243472580650405,0.05195931072322537,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame6,target_peak_patch_raw,128,0.467477741651237,0.43132385044591504,0.5032229587610345,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame6,cue_peak_patch_raw,128,0.11014243446334149,0.09648976672078788,0.12418327800232873,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame6,target_peak_patch_uniform_ratio,128,7.479643866419792,6.928613721393049,8.032796798460186,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame6,cue_peak_patch_uniform_ratio,128,1.7622789514134638,1.5493691853640486,1.9909600006474646,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame6,target_peak_patch_quadrant_share,128,0.71524985456507,0.6818527933421443,0.7473326367371663,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame6,cue_peak_patch_quadrant_share,128,0.1861548105882519,0.16334658010704708,0.21044896901651763,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame6,target_within_quadrant_peak_ratio,128,2.6247528127252,2.492440646687536,2.7617793470903416,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame6,cue_within_quadrant_peak_ratio,128,2.234950051976456,2.1377055352917362,2.3314745669621257,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame6,target_minus_cue_total_mass,128,0.5056846647194106,0.4600905183879604,0.5505733855121889,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame6,target_minus_other_total_mass,128,0.5922878979596741,0.554732418351,0.6287702911239554,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame6,target_minus_cue_peak_share,128,0.5290950439768181,0.47231435941002076,0.5824809877042146,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame6,target_minus_other_peak_share,128,0.6203331394200933,0.5742403664791745,0.6636883999266601,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame6,target_argmax_total,128,0.9453125,0.90625,0.984375,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frame6,target_argmax_peak,128,0.8984375,0.84375,0.9453125,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frames5_6_mean,target_total_quadrant_mass,128,0.7258374857979106,0.7068103650378703,0.7451644005572575,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frames5_6_mean,cue_total_quadrant_mass,128,0.17118957027764736,0.15817118130041194,0.1848796594942428,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frames5_6_mean,target_mean_patch_mass,128,0.18145937144947766,0.17661973282926624,0.18616002794204292,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frames5_6_mean,cue_mean_patch_mass,128,0.04279739256941184,0.039537018906217726,0.0461311517214213,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frames5_6_mean,target_peak_patch_raw,128,0.4625721917836927,0.43813994407755674,0.48764146892935967,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frames5_6_mean,cue_peak_patch_raw,128,0.09221698484634544,0.08377355220954996,0.10088277142119749,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frames5_6_mean,target_peak_patch_uniform_ratio,128,7.401155068539083,7.009614283079282,7.791011028701905,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frames5_6_mean,cue_peak_patch_uniform_ratio,128,1.475471757541527,1.3412089562141774,1.6163262229747488,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frames5_6_mean,target_peak_patch_quadrant_share,128,0.7466944323105089,0.7235253000232479,0.7686162513214805,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frames5_6_mean,cue_peak_patch_quadrant_share,128,0.16637617848761538,0.15007433670639156,0.1827661753976316,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frames5_6_mean,target_within_quadrant_peak_ratio,128,2.4871564652734577,2.384244505821946,2.5888421091029894,held-out trials,percentile bootstrap (10000 draws)
vda4_affine_ew_grid4x4_seed0,affine_ew,4x4,16,0,invalid,frames5_6_mean,cue_within_quadrant_peak_ratio,128,2.069909116237742,1.992085214389456,2.1498528630196376,held-out trials,percentile bootstrap (10000 draws)
